ARI,Method,Hierarchy
0.631476661110801,tSNE+kmeans,Usoskin1
0.439213398519846,tSNE+kmeans,Usoskin1
0.656610653212322,tSNE+kmeans,Usoskin1
0.409179858462117,tSNE+kmeans,Usoskin1
0.468423272453622,tSNE+kmeans,Usoskin1
0.581850293687335,tSNE+kmeans,Usoskin1
0.549733552904722,tSNE+kmeans,Usoskin1
0.418238718600242,tSNE+kmeans,Usoskin1
0.407989581681606,tSNE+kmeans,Usoskin1
0.571046152303392,tSNE+kmeans,Usoskin1
0.720203952814502,tSNE+kmeans,Usoskin1
0.60336115435823,tSNE+kmeans,Usoskin1
0.600361789610597,tSNE+kmeans,Usoskin1
0.617386438777762,tSNE+kmeans,Usoskin1
0.414491972967906,tSNE+kmeans,Usoskin1
0.707560230224318,tSNE+kmeans,Usoskin1
0.622146932347009,tSNE+kmeans,Usoskin1
0.619662976031246,tSNE+kmeans,Usoskin1
0.586942050938466,tSNE+kmeans,Usoskin1
0.688916191973461,tSNE+kmeans,Usoskin1
0.672505841429191,tSNE+kmeans,Usoskin1
0.605251283558409,tSNE+kmeans,Usoskin1
0.407501217401607,tSNE+kmeans,Usoskin1
0.637969835955029,tSNE+kmeans,Usoskin1
0.612887660189802,tSNE+kmeans,Usoskin1
0.437488894934685,tSNE+kmeans,Usoskin1
0.613564467389921,tSNE+kmeans,Usoskin1
0.677844288133833,tSNE+kmeans,Usoskin1
0.379821844514247,tSNE+kmeans,Usoskin1
0.613738054651321,tSNE+kmeans,Usoskin1
0.760312646165693,tSNE+kmeans,Usoskin1
0.658859169694605,tSNE+kmeans,Usoskin1
0.600156242323011,tSNE+kmeans,Usoskin1
0.632824133444262,tSNE+kmeans,Usoskin1
0.462060747206026,tSNE+kmeans,Usoskin1
0.421820516683912,tSNE+kmeans,Usoskin1
0.409303272257465,tSNE+kmeans,Usoskin1
0.637879475586287,tSNE+kmeans,Usoskin1
0.681864460936799,tSNE+kmeans,Usoskin1
0.619734008304848,tSNE+kmeans,Usoskin1
0.403432357813869,tSNE+kmeans,Usoskin1
0.64166463079453,tSNE+kmeans,Usoskin1
0.616522948357786,tSNE+kmeans,Usoskin1
0.589318814677379,tSNE+kmeans,Usoskin1
0.45037468982828,tSNE+kmeans,Usoskin1
0.674985657535746,tSNE+kmeans,Usoskin1
0.459455929903195,tSNE+kmeans,Usoskin1
0.653911362970499,tSNE+kmeans,Usoskin1
0.575448412297936,tSNE+kmeans,Usoskin1
0.622014347671177,tSNE+kmeans,Usoskin1
0.59131850759069,tSNE+kmeans,Usoskin1
0.419278880807801,tSNE+kmeans,Usoskin1
0.603675452511031,tSNE+kmeans,Usoskin1
0.655638880771934,tSNE+kmeans,Usoskin1
0.610690824023951,tSNE+kmeans,Usoskin1
0.659512516711876,tSNE+kmeans,Usoskin1
0.666688251340429,tSNE+kmeans,Usoskin1
0.541008166072215,tSNE+kmeans,Usoskin1
0.680253372037057,tSNE+kmeans,Usoskin1
0.643629155971014,tSNE+kmeans,Usoskin1
0.626678447660982,tSNE+kmeans,Usoskin1
0.693913915836615,tSNE+kmeans,Usoskin1
0.623897586937722,tSNE+kmeans,Usoskin1
0.680824479342717,tSNE+kmeans,Usoskin1
0.446874636374403,tSNE+kmeans,Usoskin1
0.67150446749015,tSNE+kmeans,Usoskin1
0.577404847786548,tSNE+kmeans,Usoskin1
0.492373985690351,tSNE+kmeans,Usoskin1
0.588304875414963,tSNE+kmeans,Usoskin1
0.626675196057855,tSNE+kmeans,Usoskin1
0.654022532423371,tSNE+kmeans,Usoskin1
0.599304897728058,tSNE+kmeans,Usoskin1
0.605664867810499,tSNE+kmeans,Usoskin1
0.585002315818657,tSNE+kmeans,Usoskin1
0.500698909864039,tSNE+kmeans,Usoskin1
0.682190694714354,tSNE+kmeans,Usoskin1
0.619297439021152,tSNE+kmeans,Usoskin1
0.499592867381743,tSNE+kmeans,Usoskin1
0.61413928888007,tSNE+kmeans,Usoskin1
0.399342383133018,tSNE+kmeans,Usoskin1
0.36846869445299,tSNE+kmeans,Usoskin1
0.574464658801008,tSNE+kmeans,Usoskin1
0.640639980869053,tSNE+kmeans,Usoskin1
0.699743672094911,tSNE+kmeans,Usoskin1
0.681545918865553,tSNE+kmeans,Usoskin1
0.658247310475125,tSNE+kmeans,Usoskin1
0.411042604095898,tSNE+kmeans,Usoskin2
0.3714879728838,tSNE+kmeans,Usoskin2
0.461041006534398,tSNE+kmeans,Usoskin2
0.383500756651849,tSNE+kmeans,Usoskin2
0.368518404665095,tSNE+kmeans,Usoskin2
0.373936677776058,tSNE+kmeans,Usoskin2
0.461594326223077,tSNE+kmeans,Usoskin2
0.393781139010143,tSNE+kmeans,Usoskin2
0.392727611791649,tSNE+kmeans,Usoskin2
0.390065050114966,tSNE+kmeans,Usoskin2
0.378484520253125,tSNE+kmeans,Usoskin2
0.392231805965764,tSNE+kmeans,Usoskin2
0.389404608833146,tSNE+kmeans,Usoskin2
0.385854019780447,tSNE+kmeans,Usoskin2
0.383982203032415,tSNE+kmeans,Usoskin2
0.372787042372434,tSNE+kmeans,Usoskin2
0.381623672659906,tSNE+kmeans,Usoskin2
0.377465853561418,tSNE+kmeans,Usoskin2
0.407300275706216,tSNE+kmeans,Usoskin2
0.351632024653087,tSNE+kmeans,Usoskin2
0.346781435165441,tSNE+kmeans,Usoskin2
0.373426028087985,tSNE+kmeans,Usoskin2
0.371280507566576,tSNE+kmeans,Usoskin2
0.383779374789574,tSNE+kmeans,Usoskin2
0.383876409910344,tSNE+kmeans,Usoskin2
0.39281252156462,tSNE+kmeans,Usoskin2
0.384578291602939,tSNE+kmeans,Usoskin2
0.374198211950589,tSNE+kmeans,Usoskin2
0.398433637957132,tSNE+kmeans,Usoskin2
0.373075415997318,tSNE+kmeans,Usoskin2
0.385431573949407,tSNE+kmeans,Usoskin2
0.375474277306267,tSNE+kmeans,Usoskin2
0.378698879357915,tSNE+kmeans,Usoskin2
0.371723432730296,tSNE+kmeans,Usoskin2
0.375053857905512,tSNE+kmeans,Usoskin2
0.364388749536399,tSNE+kmeans,Usoskin2
0.367926792653005,tSNE+kmeans,Usoskin2
0.386834738262975,tSNE+kmeans,Usoskin2
0.371961146118459,tSNE+kmeans,Usoskin2
0.373565812766645,tSNE+kmeans,Usoskin2
0.385734095902259,tSNE+kmeans,Usoskin2
0.404713885155541,tSNE+kmeans,Usoskin2
0.367424615677821,tSNE+kmeans,Usoskin2
0.365783168933747,tSNE+kmeans,Usoskin2
0.392293450144162,tSNE+kmeans,Usoskin2
0.376902678257475,tSNE+kmeans,Usoskin2
0.383528488898995,tSNE+kmeans,Usoskin2
0.389434971868978,tSNE+kmeans,Usoskin2
0.376126545516799,tSNE+kmeans,Usoskin2
0.365994251486197,tSNE+kmeans,Usoskin2
0.386177466744025,tSNE+kmeans,Usoskin2
0.386755603571393,tSNE+kmeans,Usoskin2
0.406441364649274,tSNE+kmeans,Usoskin2
0.391822875093464,tSNE+kmeans,Usoskin2
0.370402952275696,tSNE+kmeans,Usoskin2
0.385831933230108,tSNE+kmeans,Usoskin2
0.420554475660106,tSNE+kmeans,Usoskin2
0.363824484173574,tSNE+kmeans,Usoskin2
0.353470979772919,tSNE+kmeans,Usoskin2
0.394673753566034,tSNE+kmeans,Usoskin2
0.376047275090544,tSNE+kmeans,Usoskin2
0.391111956163086,tSNE+kmeans,Usoskin2
0.385390381312757,tSNE+kmeans,Usoskin2
0.375224275064696,tSNE+kmeans,Usoskin2
0.370659419492077,tSNE+kmeans,Usoskin2
0.396518131101528,tSNE+kmeans,Usoskin2
0.383589060664513,tSNE+kmeans,Usoskin2
0.383666341846535,tSNE+kmeans,Usoskin2
0.361090722171126,tSNE+kmeans,Usoskin2
0.384237948948173,tSNE+kmeans,Usoskin2
0.377272013961479,tSNE+kmeans,Usoskin2
0.400773166948782,tSNE+kmeans,Usoskin2
0.370448325871818,tSNE+kmeans,Usoskin2
0.394971711463526,tSNE+kmeans,Usoskin2
0.37887250848366,tSNE+kmeans,Usoskin2
0.377566770420968,tSNE+kmeans,Usoskin2
0.378910284194296,tSNE+kmeans,Usoskin2
0.399118104427577,tSNE+kmeans,Usoskin2
0.393259946060289,tSNE+kmeans,Usoskin2
0.361861440184352,tSNE+kmeans,Usoskin2
0.403504142140821,tSNE+kmeans,Usoskin2
0.376581780602699,tSNE+kmeans,Usoskin2
0.39416419372879,tSNE+kmeans,Usoskin2
0.376195484633416,tSNE+kmeans,Usoskin2
0.371546791131432,tSNE+kmeans,Usoskin2
0.394481855935589,tSNE+kmeans,Usoskin2
0.394720376482337,tSNE+kmeans,Usoskin2
0.381429805491506,tSNE+kmeans,Usoskin2
0.370062098723191,tSNE+kmeans,Usoskin2
0.379917160566142,tSNE+kmeans,Usoskin2
0.386901900247609,tSNE+kmeans,Usoskin2
0.367164087819311,tSNE+kmeans,Usoskin2
0.372758090240603,tSNE+kmeans,Usoskin2
0.364470636694943,tSNE+kmeans,Usoskin2
0.388793382352175,tSNE+kmeans,Usoskin2
0.400707273678678,tSNE+kmeans,Usoskin2
0.390919054667003,tSNE+kmeans,Usoskin2
0.406607812797951,tSNE+kmeans,Usoskin2
0.468370589388837,tSNE+kmeans,Usoskin2
0.381297371072395,tSNE+kmeans,Usoskin2
0.311508280229624,tSNE+kmeans,Usoskin3
0.316969037867141,tSNE+kmeans,Usoskin3
0.373123346215278,tSNE+kmeans,Usoskin3
0.31281184854612,tSNE+kmeans,Usoskin3
0.314813876341662,tSNE+kmeans,Usoskin3
0.323356281530441,tSNE+kmeans,Usoskin3
0.317251891957474,tSNE+kmeans,Usoskin3
0.313061349816295,tSNE+kmeans,Usoskin3
0.333761724902265,tSNE+kmeans,Usoskin3
0.336538245065761,tSNE+kmeans,Usoskin3
0.309194422890777,tSNE+kmeans,Usoskin3
0.310538231182536,tSNE+kmeans,Usoskin3
0.315409150525734,tSNE+kmeans,Usoskin3
0.345407422514251,tSNE+kmeans,Usoskin3
0.31977469356638,tSNE+kmeans,Usoskin3
0.324305547618051,tSNE+kmeans,Usoskin3
0.323524070083713,tSNE+kmeans,Usoskin3
0.25663420247167,tSNE+kmeans,Usoskin3
0.316027913598449,tSNE+kmeans,Usoskin3
0.312270735121388,tSNE+kmeans,Usoskin3
0.313957147146836,tSNE+kmeans,Usoskin3
0.317537218392412,tSNE+kmeans,Usoskin3
0.339591012181316,tSNE+kmeans,Usoskin3
0.331642704657634,tSNE+kmeans,Usoskin3
0.30587163307332,tSNE+kmeans,Usoskin3
0.326369050603528,tSNE+kmeans,Usoskin3
0.312939891635341,tSNE+kmeans,Usoskin3
0.309094273576372,tSNE+kmeans,Usoskin3
0.340420641432718,tSNE+kmeans,Usoskin3
0.327076178311883,tSNE+kmeans,Usoskin3
0.318364543332153,tSNE+kmeans,Usoskin3
0.316547677043805,tSNE+kmeans,Usoskin3
0.326485570568505,tSNE+kmeans,Usoskin3
0.321282969058197,tSNE+kmeans,Usoskin3
0.37413411690512,tSNE+kmeans,Usoskin3
0.311616057342933,tSNE+kmeans,Usoskin3
0.305723221856998,tSNE+kmeans,Usoskin3
0.324843258671906,tSNE+kmeans,Usoskin3
0.334661202001142,tSNE+kmeans,Usoskin3
0.324696037516367,tSNE+kmeans,Usoskin3
0.32384081672587,tSNE+kmeans,Usoskin3
0.314731086410575,tSNE+kmeans,Usoskin3
0.313801467438498,tSNE+kmeans,Usoskin3
0.324635750462525,tSNE+kmeans,Usoskin3
0.352285132869967,tSNE+kmeans,Usoskin3
0.305318639684994,tSNE+kmeans,Usoskin3
0.334152722171605,tSNE+kmeans,Usoskin3
0.318984969423064,tSNE+kmeans,Usoskin3
0.312499805523579,tSNE+kmeans,Usoskin3
0.328178794142608,tSNE+kmeans,Usoskin3
0.303111940027298,tSNE+kmeans,Usoskin3
0.307443978726485,tSNE+kmeans,Usoskin3
0.328648185574007,tSNE+kmeans,Usoskin3
0.325376051939073,tSNE+kmeans,Usoskin3
0.311027514675064,tSNE+kmeans,Usoskin3
0.368329191155072,tSNE+kmeans,Usoskin3
0.321551605178282,tSNE+kmeans,Usoskin3
0.313409540733962,tSNE+kmeans,Usoskin3
0.327278873019161,tSNE+kmeans,Usoskin3
0.320889942426198,tSNE+kmeans,Usoskin3
0.323836638855079,tSNE+kmeans,Usoskin3
0.331371326091714,tSNE+kmeans,Usoskin3
0.329293018325119,tSNE+kmeans,Usoskin3
0.266780412371294,tSNE+kmeans,Usoskin3
0.309690171162414,tSNE+kmeans,Usoskin3
0.319002426934307,tSNE+kmeans,Usoskin3
0.316587518037302,tSNE+kmeans,Usoskin3
0.310205720808298,tSNE+kmeans,Usoskin3
0.324180055644343,tSNE+kmeans,Usoskin3
0.313922123565766,tSNE+kmeans,Usoskin3
0.322404340540133,tSNE+kmeans,Usoskin3
0.318690752750237,tSNE+kmeans,Usoskin3
0.315046066031038,tSNE+kmeans,Usoskin3
0.330336247220141,tSNE+kmeans,Usoskin3
0.317646864227054,tSNE+kmeans,Usoskin3
0.315653897508207,tSNE+kmeans,Usoskin3
0.307658960931342,tSNE+kmeans,Usoskin3
0.30288419823119,tSNE+kmeans,Usoskin3
0.285469782740813,tSNE+kmeans,Usoskin3
0.298659713709373,tSNE+kmeans,Usoskin3
0.324163627350956,tSNE+kmeans,Usoskin3
0.314115841046885,tSNE+kmeans,Usoskin3
0.31144804404025,tSNE+kmeans,Usoskin3
0.306679477628313,tSNE+kmeans,Usoskin3
0.31525495852098,tSNE+kmeans,Usoskin3
0.331450739756736,tSNE+kmeans,Usoskin3
0.307171379322487,tSNE+kmeans,Usoskin3
0.271171796018099,tSNE+kmeans,Usoskin3
0.310011867600405,tSNE+kmeans,Usoskin3
0.332712074725545,tSNE+kmeans,Usoskin3
0.324111799124812,tSNE+kmeans,Usoskin3
0.322611365332328,tSNE+kmeans,Usoskin3
0.30785090211201,tSNE+kmeans,Usoskin3
0.316763380650007,tSNE+kmeans,Usoskin3
0.313648100459769,tSNE+kmeans,Usoskin3
0.326535032109627,tSNE+kmeans,Usoskin3
0.309919821006472,tSNE+kmeans,Usoskin3
0.311188664178098,tSNE+kmeans,Usoskin3
0.308216746142015,tSNE+kmeans,Usoskin3
0.309517760627952,tSNE+kmeans,Usoskin3
0.562650251707652,tSNE+kmeans,Klein
0.573402371536237,tSNE+kmeans,Klein
0.71680911013382,tSNE+kmeans,Klein
0.525879293576382,tSNE+kmeans,Klein
0.687070124732425,tSNE+kmeans,Klein
0.564994725286002,tSNE+kmeans,Klein
0.578034042615469,tSNE+kmeans,Klein
0.535863224375443,tSNE+kmeans,Klein
0.668246555932722,tSNE+kmeans,Klein
0.53307908265802,tSNE+kmeans,Klein
0.565011422786698,tSNE+kmeans,Klein
0.564376976835403,tSNE+kmeans,Klein
0.747599083416728,tSNE+kmeans,Klein
0.533088143399788,tSNE+kmeans,Klein
0.564316854318485,tSNE+kmeans,Klein
0.56683914598736,tSNE+kmeans,Klein
0.59868374868304,tSNE+kmeans,Klein
0.765022931476075,tSNE+kmeans,Klein
0.602647992911146,tSNE+kmeans,Klein
0.629918330942651,tSNE+kmeans,Klein
0.805018290402426,tSNE+kmeans,Klein
0.741079460039562,tSNE+kmeans,Klein
0.748587365686677,tSNE+kmeans,Klein
0.521360771654249,tSNE+kmeans,Klein
0.777911182139742,tSNE+kmeans,Klein
0.543270616030574,tSNE+kmeans,Klein
0.529717752865006,tSNE+kmeans,Klein
0.620050447308146,tSNE+kmeans,Klein
0.545430612425715,tSNE+kmeans,Klein
0.65980729524261,tSNE+kmeans,Klein
0.661971987985895,tSNE+kmeans,Klein
0.53348797587755,tSNE+kmeans,Klein
0.546212520337029,tSNE+kmeans,Klein
0.662631745802796,tSNE+kmeans,Klein
0.591423384765741,tSNE+kmeans,Klein
0.58552304557674,tSNE+kmeans,Klein
0.611472025791256,tSNE+kmeans,Klein
0.544136722172654,tSNE+kmeans,Klein
0.524921219816492,tSNE+kmeans,Klein
0.525823816336077,tSNE+kmeans,Klein
0.673028246834961,tSNE+kmeans,Klein
0.525626111794564,tSNE+kmeans,Klein
0.54234931027483,tSNE+kmeans,Klein
0.575720026887222,tSNE+kmeans,Klein
0.589199951541713,tSNE+kmeans,Klein
0.647405184773735,tSNE+kmeans,Klein
0.566368214666268,tSNE+kmeans,Klein
0.542211873546867,tSNE+kmeans,Klein
0.5379261186796,tSNE+kmeans,Klein
0.547515925430256,tSNE+kmeans,Klein
0.577598592339508,tSNE+kmeans,Klein
0.632418538442876,tSNE+kmeans,Klein
0.576667381085715,tSNE+kmeans,Klein
0.798269799862898,tSNE+kmeans,Klein
0.61874432189794,tSNE+kmeans,Klein
0.659619755597219,tSNE+kmeans,Klein
0.786587868823665,tSNE+kmeans,Klein
0.608006284358158,tSNE+kmeans,Klein
0.730675011791175,tSNE+kmeans,Klein
0.849377015489285,tSNE+kmeans,Klein
0.57179370425867,tSNE+kmeans,Klein
0.56460775561803,tSNE+kmeans,Klein
0.610893559328453,tSNE+kmeans,Klein
0.757030626212543,tSNE+kmeans,Klein
0.636060524607475,tSNE+kmeans,Klein
0.553899651589647,tSNE+kmeans,Klein
0.657731238075128,tSNE+kmeans,Klein
0.649509243267886,tSNE+kmeans,Klein
0.527370648985522,tSNE+kmeans,Klein
0.53724374882605,tSNE+kmeans,Klein
0.76580017429933,tSNE+kmeans,Klein
0.636326163267918,tSNE+kmeans,Klein
0.683881439747701,tSNE+kmeans,Klein
0.568411353369457,tSNE+kmeans,Klein
0.578528594883899,tSNE+kmeans,Klein
0.588672311665656,tSNE+kmeans,Klein
0.721291170919621,tSNE+kmeans,Klein
0.635949982459037,tSNE+kmeans,Klein
0.504215939533522,tSNE+kmeans,Klein
0.576224814507443,tSNE+kmeans,Klein
0.621976311431125,tSNE+kmeans,Klein
0.576267392278973,tSNE+kmeans,Klein
0.759874666211361,tSNE+kmeans,Klein
0.541382017030777,tSNE+kmeans,Klein
0.581474866288257,tSNE+kmeans,Klein
0.618764673785686,tSNE+kmeans,Klein
0.637079670242152,tSNE+kmeans,Klein
0.679368579082471,tSNE+kmeans,Klein
0.631581867974713,tSNE+kmeans,Klein
0.51574662859217,tSNE+kmeans,Klein
0.567184650225639,tSNE+kmeans,Klein
0.58188644977501,tSNE+kmeans,Klein
0.556468824229681,tSNE+kmeans,Klein
0.573969293685182,tSNE+kmeans,Klein
0.629071878969508,tSNE+kmeans,Klein
0.59236778086777,tSNE+kmeans,Klein
0.520780756334961,tSNE+kmeans,Klein
0.562739240101418,tSNE+kmeans,Klein
0.670366477098624,tSNE+kmeans,Klein
0.55486891647729,tSNE+kmeans,Klein
0.525903632627442,tSNE+kmeans,Zeisel
0.555774024305554,tSNE+kmeans,Zeisel
0.520677147741654,tSNE+kmeans,Zeisel
0.548831266831737,tSNE+kmeans,Zeisel
0.505190181924324,tSNE+kmeans,Zeisel
0.556492438392609,tSNE+kmeans,Zeisel
0.548603665309665,tSNE+kmeans,Zeisel
0.544781587609899,tSNE+kmeans,Zeisel
0.553333624357476,tSNE+kmeans,Zeisel
0.520053159910244,tSNE+kmeans,Zeisel
0.506718955120988,tSNE+kmeans,Zeisel
0.543755155918165,tSNE+kmeans,Zeisel
0.548795596985775,tSNE+kmeans,Zeisel
0.551046996922345,tSNE+kmeans,Zeisel
0.516778532744448,tSNE+kmeans,Zeisel
0.511995897622375,tSNE+kmeans,Zeisel
0.552827695836641,tSNE+kmeans,Zeisel
0.546687109761867,tSNE+kmeans,Zeisel
0.544549566820887,tSNE+kmeans,Zeisel
0.52014130273898,tSNE+kmeans,Zeisel
0.541783215902498,tSNE+kmeans,Zeisel
0.527833632934629,tSNE+kmeans,Zeisel
0.552315865349268,tSNE+kmeans,Zeisel
0.552745457999643,tSNE+kmeans,Zeisel
0.507091013914265,tSNE+kmeans,Zeisel
0.521697726526423,tSNE+kmeans,Zeisel
0.547185821042582,tSNE+kmeans,Zeisel
0.508275650072644,tSNE+kmeans,Zeisel
0.540449738740274,tSNE+kmeans,Zeisel
0.548663800990186,tSNE+kmeans,Zeisel
0.549713294470268,tSNE+kmeans,Zeisel
0.522713648901201,tSNE+kmeans,Zeisel
0.551680381103739,tSNE+kmeans,Zeisel
0.552738445704906,tSNE+kmeans,Zeisel
0.509074551121872,tSNE+kmeans,Zeisel
0.551337144536919,tSNE+kmeans,Zeisel
0.557610539161096,tSNE+kmeans,Zeisel
0.553337131588489,tSNE+kmeans,Zeisel
0.558286997392487,tSNE+kmeans,Zeisel
0.545765994319861,tSNE+kmeans,Zeisel
0.555742018452613,tSNE+kmeans,Zeisel
0.553656672932269,tSNE+kmeans,Zeisel
0.514701958182855,tSNE+kmeans,Zeisel
0.509077319219257,tSNE+kmeans,Zeisel
0.517874082884191,tSNE+kmeans,Zeisel
0.553353164369202,tSNE+kmeans,Zeisel
0.549028442282038,tSNE+kmeans,Zeisel
0.551945325815107,tSNE+kmeans,Zeisel
0.554728523119164,tSNE+kmeans,Zeisel
0.515109431713847,tSNE+kmeans,Zeisel
0.552010043515253,tSNE+kmeans,Zeisel
0.512467425877475,tSNE+kmeans,Zeisel
0.541825647424549,tSNE+kmeans,Zeisel
0.552416326971368,tSNE+kmeans,Zeisel
0.555561657501156,tSNE+kmeans,Zeisel
0.5542671131539,tSNE+kmeans,Zeisel
0.504964242768867,tSNE+kmeans,Zeisel
0.512852584743748,tSNE+kmeans,Zeisel
0.553713040533607,tSNE+kmeans,Zeisel
0.551998557798793,tSNE+kmeans,Zeisel
0.514102245731075,tSNE+kmeans,Zeisel
0.540108255980284,tSNE+kmeans,Zeisel
0.552148531426275,tSNE+kmeans,Zeisel
0.548537118922988,tSNE+kmeans,Zeisel
0.543625998401424,tSNE+kmeans,Zeisel
0.554507822985122,tSNE+kmeans,Zeisel
0.514633586543732,tSNE+kmeans,Zeisel
0.557989558147016,tSNE+kmeans,Zeisel
0.556565846718419,tSNE+kmeans,Zeisel
0.521118200756399,tSNE+kmeans,Zeisel
0.552929472335331,tSNE+kmeans,Zeisel
0.545714947419706,tSNE+kmeans,Zeisel
0.557345527259325,tSNE+kmeans,Zeisel
0.514316155209394,tSNE+kmeans,Zeisel
0.550429408607773,tSNE+kmeans,Zeisel
0.555390125552859,tSNE+kmeans,Zeisel
0.507085966416933,tSNE+kmeans,Zeisel
0.544889300278565,tSNE+kmeans,Zeisel
0.515203770291562,tSNE+kmeans,Zeisel
0.508227796561078,tSNE+kmeans,Zeisel
0.541710637363071,tSNE+kmeans,Zeisel
0.550545681015534,tSNE+kmeans,Zeisel
0.546270096018629,tSNE+kmeans,Zeisel
0.556323084166916,tSNE+kmeans,Zeisel
0.523633753713284,tSNE+kmeans,Zeisel
0.505515434822843,tSNE+kmeans,Zeisel
0.544893196759208,tSNE+kmeans,Zeisel
0.547999435041107,tSNE+kmeans,Zeisel
0.545925776304706,tSNE+kmeans,Zeisel
0.521580644566091,tSNE+kmeans,Zeisel
0.519946115383767,tSNE+kmeans,Zeisel
0.554466626823731,tSNE+kmeans,Zeisel
0.513602300048237,tSNE+kmeans,Zeisel
0.51969633478527,tSNE+kmeans,Zeisel
0.544393059136802,tSNE+kmeans,Zeisel
0.526634877935608,tSNE+kmeans,Zeisel
0.558719799410243,tSNE+kmeans,Zeisel
0.491478548571455,tSNE+kmeans,Zeisel
0.511821485480456,tSNE+kmeans,Zeisel
0.553383590237371,tSNE+kmeans,Zeisel
0.320724401210657,tSNE+kmeans,Biase
0.351564292817257,tSNE+kmeans,Biase
0.466795856003578,tSNE+kmeans,Biase
-0.00927207692665032,tSNE+kmeans,Biase
0.23657080846446,tSNE+kmeans,Biase
0.0960559796437659,tSNE+kmeans,Biase
0.0497815874062474,tSNE+kmeans,Biase
0.174249878560664,tSNE+kmeans,Biase
0.180482659903066,tSNE+kmeans,Biase
-0.00927207692665032,tSNE+kmeans,Biase
-0.00927207692665032,tSNE+kmeans,Biase
0.172861944479024,tSNE+kmeans,Biase
0.137030003797949,tSNE+kmeans,Biase
-0.0064130340584106,tSNE+kmeans,Biase
0.274585236835778,tSNE+kmeans,Biase
0.331375126507916,tSNE+kmeans,Biase
0.2374180560574,tSNE+kmeans,Biase
0.0493743903467046,tSNE+kmeans,Biase
-0.00303915609497849,tSNE+kmeans,Biase
0.412256715457616,tSNE+kmeans,Biase
0.123902683722097,tSNE+kmeans,Biase
0.176877470355731,tSNE+kmeans,Biase
-0.00824599260172632,tSNE+kmeans,Biase
0.0666907551747278,tSNE+kmeans,Biase
0.409904988123515,tSNE+kmeans,Biase
0.191557218553025,tSNE+kmeans,Biase
0.23657080846446,tSNE+kmeans,Biase
-0.0064130340584106,tSNE+kmeans,Biase
0.357553519678415,tSNE+kmeans,Biase
-0.00966887417218545,tSNE+kmeans,Biase
0.133589095117665,tSNE+kmeans,Biase
0.195903829029386,tSNE+kmeans,Biase
0.10532981530343,tSNE+kmeans,Biase
-0.00927207692665032,tSNE+kmeans,Biase
0.0577690401684445,tSNE+kmeans,Biase
-0.00927207692665032,tSNE+kmeans,Biase
0.0947828237039479,tSNE+kmeans,Biase
0.0306122448979592,tSNE+kmeans,Biase
-0.00927207692665032,tSNE+kmeans,Biase
-0.00966887417218545,tSNE+kmeans,Biase
0.267498019574272,tSNE+kmeans,Biase
0.317643629187783,tSNE+kmeans,Biase
0.212478364790241,tSNE+kmeans,Biase
0.167011521279097,tSNE+kmeans,Biase
-0.0248510064095356,tSNE+kmeans,Biase
0.215939998351603,tSNE+kmeans,Biase
0.0963760691906316,tSNE+kmeans,Biase
-0.00927207692665032,tSNE+kmeans,Biase
0.302515678951448,tSNE+kmeans,Biase
0.447184271909363,tSNE+kmeans,Biase
0.205989755033727,tSNE+kmeans,Biase
-0.0320546904671477,tSNE+kmeans,Biase
0.00811540893154777,tSNE+kmeans,Biase
0.133076019466353,tSNE+kmeans,Biase
0.133010713911799,tSNE+kmeans,Biase
0.157044854881266,tSNE+kmeans,Biase
-0.0114477174368282,tSNE+kmeans,Biase
0.30952380952381,tSNE+kmeans,Biase
-0.00927207692665032,tSNE+kmeans,Biase
0.144549873796392,tSNE+kmeans,Biase
-0.00927207692665032,tSNE+kmeans,Biase
-0.00927207692665032,tSNE+kmeans,Biase
0.0463532598181467,tSNE+kmeans,Biase
0.205989755033727,tSNE+kmeans,Biase
0.38556004285832,tSNE+kmeans,Biase
0.409904988123515,tSNE+kmeans,Biase
0.107615894039735,tSNE+kmeans,Biase
0.168712278744231,tSNE+kmeans,Biase
-0.0230166004684794,tSNE+kmeans,Biase
-0.00974440894568688,tSNE+kmeans,Biase
0.0541953829100197,tSNE+kmeans,Biase
-0.00966887417218545,tSNE+kmeans,Biase
-0.00966887417218545,tSNE+kmeans,Biase
0.00980132450331124,tSNE+kmeans,Biase
0.00811540893154777,tSNE+kmeans,Biase
-0.00927207692665032,tSNE+kmeans,Biase
-0.00966887417218545,tSNE+kmeans,Biase
-0.00592145252053878,tSNE+kmeans,Biase
-0.00927207692665032,tSNE+kmeans,Biase
-0.0251827600125577,tSNE+kmeans,Biase
0.099878487527102,tSNE+kmeans,Biase
0.26790379245113,tSNE+kmeans,Biase
-0.0180132450331126,tSNE+kmeans,Biase
-0.00927207692665032,tSNE+kmeans,Biase
0.152219820932386,tSNE+kmeans,Biase
-0.00927207692665032,tSNE+kmeans,Biase
0.581632653061224,tSNE+kmeans,Biase
-0.00966887417218545,tSNE+kmeans,Biase
0.00811540893154777,tSNE+kmeans,Biase
-0.00927207692665032,tSNE+kmeans,Biase
0.249904800588967,tSNE+kmeans,Biase
0.0632712746986233,tSNE+kmeans,Biase
0.23657080846446,tSNE+kmeans,Biase
0.368491084893107,tSNE+kmeans,Biase
0.122313809857623,tSNE+kmeans,Biase
0.113368447454226,tSNE+kmeans,Biase
0.31978900519245,tSNE+kmeans,Biase
