Dataset,ARI,nstart
Biase,0.94826285886671,1000
Biase,0.94826285886671,1000
Biase,0.94826285886671,1000
Biase,0.94826285886671,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Yan,0.654933053257981,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Goolam,0.687444714864496,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.663481672337029,1000
Deng,0.663481672337029,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.663481672337029,1000
Deng,0.663481672337029,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.663481672337029,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.663481672337029,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.663481672337029,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.779045477106379,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.663481672337029,1000
Deng,0.663481672337029,1000
Deng,0.66588957838268,1000
Deng,0.663481672337029,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.779045477106379,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.663481672337029,1000
Deng,0.663481672337029,1000
Deng,0.66588957838268,1000
Deng,0.663481672337029,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.66588957838268,1000
Deng,0.779045477106379,1000
Pollen1,0.423173200509381,1000
Pollen1,0.423173200509381,1000
Pollen1,0.675333666007635,1000
Pollen1,0.382812388921106,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.423173200509381,1000
Pollen1,0.423173200509381,1000
Pollen1,0.443885693847714,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.423173200509381,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.423173200509381,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.396664690521113,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.423173200509381,1000
Pollen1,0.675333666007635,1000
Pollen1,0.475329549096418,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.423173200509381,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.423173200509381,1000
Pollen1,0.675333666007635,1000
Pollen1,0.487309898464852,1000
Pollen1,0.423173200509381,1000
Pollen1,0.423173200509381,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.423173200509381,1000
Pollen1,0.675333666007635,1000
Pollen1,0.443885693847714,1000
Pollen1,0.675333666007635,1000
Pollen1,0.423173200509381,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.382812388921106,1000
Pollen1,0.443885693847714,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.423173200509381,1000
Pollen1,0.382812388921106,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.443885693847714,1000
Pollen1,0.423173200509381,1000
Pollen1,0.675333666007635,1000
Pollen1,0.423173200509381,1000
Pollen1,0.382812388921106,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.382812388921106,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.423173200509381,1000
Pollen1,0.675333666007635,1000
Pollen1,0.443885693847714,1000
Pollen1,0.382812388921106,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.708687585590575,1000
Pollen1,0.708687585590575,1000
Pollen1,0.675333666007635,1000
Pollen1,0.423173200509381,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.675333666007635,1000
Pollen1,0.423173200509381,1000
Pollen1,0.423173200509381,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.95828620466333,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.95828620466333,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.95828620466333,1000
Pollen2,0.95828620466333,1000
Pollen2,0.958058260426518,1000
Pollen2,0.95828620466333,1000
Pollen2,0.95828620466333,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.95828620466333,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.95828620466333,1000
Pollen2,0.958058260426518,1000
Pollen2,0.95828620466333,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.95828620466333,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.95828620466333,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.95828620466333,1000
Pollen2,0.95828620466333,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.95828620466333,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.95828620466333,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.95828620466333,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.95828620466333,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.958058260426518,1000
Pollen2,0.95828620466333,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Kolodziejczyk,1,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Treutlein,0.705578488029249,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,1,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,1,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,1,1000
Ting,1,1000
Ting,0.992217187149982,1000
Ting,1,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,1,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,1,1000
Ting,0.992217187149982,1000
Ting,1,1000
Ting,0.992217187149982,1000
Ting,1,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,1,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
Ting,0.992217187149982,1000
